id,node_id,position 
135095374,355914915,0
135095374,1484000614,1
135095374,1484000653,2
135095374,1484000706,3
135095374,1484000549,4
135095374,1484000551,5
135095374,1484000777,6
135095374,1484000567,7
135095374,1484000564,8
135095374,1484000765,9
135095374,1484000608,10
135095374,1484000656,11
135095374,1484000719,12
135095374,1484000690,13
135095374,1484000767,14
135095374,1484000648,15
135095374,1484000651,16
135095374,1484000771,17
135095374,1485190900,18
135095375,1390636664,0
135095375,1484000680,1
135095376,349253549,0
135095376,2271676547,1
135095376,2271676548,2
135095376,1484000755,3
135095377,1484000632,0
135095377,1484000724,1
135095377,2264071626,2
135095377,1484000698,3
135095377,1484000634,4
135095377,1484000606,5
135095378,1484000627,0
135095378,1485190851,1
135095378,1484000665,2
135095379,355914961,0
135095379,1484000678,1
135095379,1484000744,2
135095379,1484000746,3
135095379,1484000757,4
135095379,1484000792,5
135095379,1484000734,6
135095380,1390636662,0
135095380,1484000774,1
135099928,2264018961,0
135099928,1484043398,1
135099928,1484043335,2
135099928,775653384,3
135099929,1484043444,0
135099929,2264018961,1
135099929,1484043299,2
135099929,1484043559,3
135099929,2264018996,4
135099930,1484043371,0
135099930,1484043546,1
135099931,1483423756,0
135099931,1484043545,1
135099932,1484043334,0
135099932,1484043576,1
135099933,775652102,0
135099933,1484043444,1
135099934,1484043483,0
135099934,1484043485,1
135099934,1484043295,2
135099934,1484043356,3
135099934,1484043396,4
135099934,2264019267,5
135099934,1484043435,6
135099935,1484043438,0
135099935,1484043369,1
135099935,1484043579,2
135099935,1484043548,3
135099935,1484043551,4
135099935,1484043511,5
135099935,1484043577,6
135099935,269736547,7
135099935,1484043409,8
135099935,1484043426,9
135099935,1484043376,10
135099935,269736562,11
135099936,1484043553,0
135099936,1484043571,1
135099936,1484043487,2
135099936,1484043400,3
135099936,1484043502,4
135099936,2264018836,5
135099936,1484043495,6
135099937,1484043441,0
135099937,1484043581,1
135099937,1484043399,2
135099937,1484043562,3
135099937,1484043535,4
135099937,1484043292,5
135099937,1484043555,6
135099937,1484043401,7
135099937,1483423698,8
135099941,1484043432,0
135099941,1484043574,1
135099941,1484043509,2
135099941,1484043488,3
135099941,1484043501,4
135099941,1484043500,5
135099941,1484043507,6
135099941,1484043499,7
135099941,1484043497,8
135099941,1484043528,9
135099942,1484043528,0
135099942,1484043504,1
135099942,1484043481,2
135099942,1484043390,3
135099942,1484043365,4
135099942,1484043441,5
135099943,105413778,0
135099943,1484043328,1
135099943,1484043569,2
135099943,1484043520,3
135099943,1484043354,4
135099943,1484043478,5
135099943,1484043373,6
135099943,1484043352,7
135099943,1484043526,8
135099943,1484043432,9
135099944,269740874,0
135099944,2264019200,1
135099944,269740875,2
135099944,269740876,3
135099944,269740877,4
135099944,2264019174,5
135099944,269740878,6
135099944,2264019166,7
135099944,269740879,8
135099944,1483423735,9
135099944,2264019151,10
135099944,269740880,11
135099948,269417304,0
135099948,1484043469,1
135099948,1484043371,2
135099949,269737306,0
135099949,1484043407,1
135099949,1484043533,2
135099949,1484043516,3
135099949,1484043467,4
135099951,269741213,0
135099951,269741212,1
135099951,269741211,2
135099951,269741210,3
135099953,2380931812,0
135099953,1484043392,1
135099953,1484043472,2
135099953,1484043483,3
135099953,1484043549,4
135099953,1484043583,5
135099953,1484043530,6
135099953,1484043405,7
135099953,269737023,8
135099957,2394655450,0
135099957,2394655459,1
135099957,1484043463,2
135099959,2264019232,0
135099959,1484043359,1
135099959,1484043575,2
135099959,1484043325,3
135099959,1484043497,4
135099961,1484043363,0
135099961,2394655464,1
135099961,2394655463,2
135104281,1483978522,0
135104281,1484070968,1
135104281,2264091806,2
135104281,1484070818,3
135104281,1484070937,4
135104281,1484070975,5
135104281,1484070804,6
135104281,1484071015,7
135104281,1484070867,8
135104281,1484070844,9
135104281,1484070874,10
135104281,1484071148,11
135104281,1484071141,12
135104281,1484070781,13
135104281,1484070935,14
135104281,1484071012,15
135104281,1484070841,16
135104281,1484071144,17
135104281,1926218495,18
135104281,1484071064,19
135104281,1926218611,20
135104281,1484070979,21
135104281,1484070992,22
135104281,1484070932,23
135104281,1484070806,24
135104281,1484070875,25
135104282,1484071018,0
135104282,1484071002,1
135104282,1484070948,2
135104282,1484071133,3
135104282,1484071047,4
135104282,1484070756,5
135104282,1484070754,6
135104282,1484071032,7
135104282,1484070984,8
135104282,1484071091,9
135104283,1484071011,0
135104283,349250900,1
135104283,1484070771,2
135104283,1484071021,3
135104283,1484071077,4
135104283,1484070788,5
135104283,1484070999,6
135104283,1484070900,7
135104283,1484070787,8
135104283,1926218548,9
135104283,1484070862,10
135104283,1484070860,11
135104283,1484071091,12
135104283,1484071049,13
135104283,1484070822,14
135104283,1484070952,15
135104283,1926218614,16
135104283,1484070827,17
135104283,1484071096,18
135104283,1484070813,19
135104283,1484070805,20
135104283,1484070800,21
135104283,1484070953,22
135104283,2393499210,23
135104283,1484070796,24
135104283,1484070769,25
135104283,1484070943,26
135104283,1691314669,27
135104283,1691314754,28
135104283,1691314757,29
135104284,1484071014,0
135104284,1484070761,1
135104285,1484070855,0
135104285,349250084,1
135104286,1484070855,0
135104286,1484070807,1
135104286,1484071089,2
135104286,1484070763,3
135104287,1484070806,0
135104287,1484070834,1
135104287,1484070790,2
135104287,1484070821,3
135104287,1484071058,4
135104287,1484070994,5
135104287,1484071028,6
135104287,1484070913,7
135104287,1484070876,8
135104287,1484070831,9
135104287,1484070802,10
135104287,1926218627,11
135104288,1484070875,0
135104288,1484071065,1
135104289,1484070761,0
135104289,1484070858,1
135104289,1484071113,2
135104289,1484070917,3
135104289,1484070911,4
135104289,1484070759,5
135104289,1484070925,6
135104289,1926218627,7
135104289,1484070934,8
135104289,1484071107,9
135104289,1484071122,10
135104289,1484071001,11
135104289,1484071118,12
135104289,1484070892,13
135104289,1484071131,14
135104289,1484071093,15
135104289,1484070774,16
135104289,1484070849,17
135104289,1484071111,18
135104289,1484071117,19
135104289,1484070891,20
135104289,1926218491,21
135104289,1484070900,22
135104290,1484071001,0
135104290,1926218637,1
135104290,1926218499,2
135104290,1926218612,3
135104290,1926218486,4
135104290,1484071018,5
135104290,1484071056,6
135104290,1484070869,7
135104290,1484070770,8
135104290,1484071075,9
135104290,1484071029,10
135104290,2271745415,11
135104290,1484071098,12
135104290,1484070847,13
135104290,1484070993,14
135104290,1484070845,15
135104290,1484070885,16
135104290,1484070798,17
135104290,1926218622,18
135104290,1484070776,19
135104290,1484070970,20
135104290,1484070939,21
135104290,1484070978,22
135104290,1484070965,23
135104290,1484070833,24
135104291,1484070947,0
135104291,1484070757,1
135104291,1484070945,2
135104291,1484071105,3
135104291,1484070791,4
135104291,1926218522,5
135104291,1484070894,6
135104291,1926218464,7
135104291,1484071135,8
135104291,1926218453,9
135104291,1484070961,10
135104291,1926218537,11
135104291,1484071067,12
135104291,1926218497,13
135104291,1484071115,14
135104291,1484071046,15
135104291,1484070920,16
135104292,1484070920,0
135104292,1484071011,1
135104293,1484070763,0
135104293,1484070897,1
135104293,1926218479,2
135104293,1484070930,3
135104293,1484070918,4
135104293,1484070895,5
135104293,1484070923,6
135104293,1484070947,7
135104293,1484071027,8
135104293,1484071035,9
135104293,1484071079,10
135104293,1484071087,11
135104293,1484070959,12
135104293,1484071039,13
135104293,1484070901,14
135104293,1926218493,15
135104293,1484070976,16
135104293,1484070839,17
135104293,1484070815,18
135104293,1484071053,19
135104293,1484070772,20
135104293,1484070773,21
135104293,1484070967,22
135104293,1484071100,23
135104293,4741646256,24
135104294,1484071065,0
135104294,349250568,1
135104295,1484071014,0
135104295,1484070851,1
135104295,1484070820,2
135104295,1484071050,3
135104295,1484070881,4
135104295,1484070893,5
135104295,1484070878,6
135104295,1484070838,7
135104295,1484071127,8
135104295,1484071109,9
135104295,1484070983,10
135104295,1484070981,11
135104295,1484070940,12
135104295,1484070930,13
135104296,1484070999,0
135104296,1484071069,1
135104296,1484071037,2
135104296,1484071125,3
135104296,1484071072,4
135104296,1484070789,5
135104296,1484071016,6
135104296,1484070783,7
135104296,1926218506,8
135104296,349250568,9
135200114,1484070952,0
135200114,1926218579,1
135200114,1926218544,2
135200114,2271745415,3
135200114,1484975662,4
135200114,1484975621,5
135200114,1484975740,6
135200114,1484975643,7
135200114,1484975678,8
135200114,1484975671,9
135200115,2264091751,0
135200115,1484975602,1
135200115,1484975598,2
135200115,1484975716,3
135200115,1484975734,4
135200115,1484975609,5
135200115,1484975762,6
135200115,1484975798,7
135200115,1484975601,8
135200115,1484975618,9
135200115,1484975655,10
135200115,1484975660,11
135200115,349252100,12
135200116,349252108,0
135200116,1484975613,1
135200116,1484975724,2
135200116,1484975759,3
135200116,1484975615,4
135200116,1484975764,5
135200116,1484975625,6
135200116,1484975628,7
135200116,1484975629,8
135200118,1926218490,0
135200118,1926218556,1
135200118,2271545187,2
135200118,2271545186,3
135200118,1926218587,4
135200118,1926218588,5
135200118,1926218456,6
135200118,1926218569,7
135200118,1484975653,8
135200118,1484975616,9
135200118,1484975783,10
135200118,1484975644,11
135200118,1484975607,12
135200118,1484975713,13
135200118,1484975614,14
135200118,1484070770,15
135200119,412048918,0
135200119,1484975661,1
135200119,1484975646,2
135200119,1484975692,3
135200119,1484975787,4
135200119,1484975727,5
135200119,1484975612,6
135200119,1484975755,7
135200119,1484975802,8
135200119,1484975642,9
135200119,1484975611,10
135200119,1484975796,11
135200119,1484975784,12
135200119,1484975645,13
135200119,1484975760,14
135200119,1484975626,15
135200119,1484975694,16
135200119,1484975606,17
135200119,1484975742,18
135200119,1484975605,19
135200119,1484975638,20
135200119,349251407,21
135200120,1484975804,0
135200120,1484975778,1
135200120,1484975689,2
135200120,1484975680,3
135200120,1484975623,4
135200120,1484975622,5
135200120,1484975620,6
135200120,1484975617,7
135200120,1484975624,8
135200120,1484975619,9
135200120,1484975806,10
135200120,1484975704,11
135200120,1484975782,12
135200120,1484975733,13
135200120,1484975610,14
135200120,1484975721,15
135200120,1484975718,16
135200120,1484975656,17
135200120,1484975766,18
135200120,1484975604,19
135200120,1484975664,20
135200120,1484975600,21
135200120,1484975666,22
135200120,1484975651,23
135200120,1484975697,24
135200120,1484975700,25
135200120,1484975707,26
135200120,1484975686,27
135200121,1484975733,0
135200121,1484975603,1
135200121,1484975732,2
135200121,1484975706,3
135200121,1484975640,4
135200121,1484975723,5
135200121,1484975736,6
135200121,1484975738,7
135200121,1484975641,8
135200121,1484975674,9
135200121,1484975669,10
135200121,2264023017,11
135200121,2264023022,12
135200121,2264023033,13
135200121,2264023041,14
135200121,2264023048,15
135200121,2264023054,16
135200121,2264023056,17
135200121,2264023065,18
135201882,21138811,0
135201882,1485005077,1
135201882,1485005070,2
135201882,1485005069,3
135201882,1485005062,4
135201882,1485005058,5
135201882,1485005053,6
135201882,1485005052,7
135201882,1485005041,8
135201882,1485005044,9
135201882,1485005054,10
135201884,1485004806,0
135201884,1485004804,1
135201884,1485004801,2
135201884,2364024739,3
135201884,1485004797,4
135201884,1485004788,5
135201884,1485004786,6
135201884,1485004784,7
135201884,1485004785,8
135201884,1485004789,9
135201884,1485004791,10
135201884,1485004799,11
135201884,1485004802,12
135201885,21139180,0
135201885,21138603,1
135201885,21138811,2
135201885,21139569,3
135201885,21138809,4
135201885,21138301,5
135201885,2471280900,6
135201885,21138849,7
135201885,21138735,8
135201885,21139462,9
135201885,21139263,10
135201885,21138475,11
135201885,21138445,12
135201885,21138837,13
135201888,21138837,0
135201888,21138731,1
135201888,21138355,2
135201888,21138956,3
135201888,21139107,4
135201888,21139327,5
135201888,21139038,6
135201888,21139141,7
135201888,4618160277,8
135201888,21138892,9
135201888,21139631,10
135201888,21138909,11
135201888,21139560,12
135201888,21139759,13
135201888,21138900,14
135201888,21139465,15
135201888,21138974,16
135201891,1485005128,0
135201891,1485005120,1
135201894,1485005142,0
135201894,1485005141,1
135201895,1485004853,0
135201895,248631288,1
135201900,676670874,0
135201900,1485004990,1
135201900,1485004934,2
135201900,1485004913,3
135201900,4651281285,4
135201900,1485004923,5
135201900,1485004926,6
135201900,1485004928,7
135201900,1485004922,8
135201900,1485004919,9
135201900,1485004920,10
135201900,1485004924,11
135201900,1485004930,12
135201900,1485004931,13
135201900,1485004932,14
135201900,1485004935,15
135201900,1485004937,16
135201900,1485004948,17
135201900,1485004955,18
135201900,1485004954,19
135201900,1485004957,20
135201900,1485004965,21
135201900,1485004969,22
135201902,21138809,0
135201902,1485005105,1
135201902,1485005118,2
135201907,1485005118,0
135201907,2471280901,1
135201907,2471280902,2
135201907,1485005104,3
135201907,21138849,4
135201908,288732585,0
135201908,1485004865,1
135201908,1485004855,2
135201908,1485004853,3
135201909,1485005102,0
135201909,1485005114,1
135201909,2471280903,2
135201909,1485005122,3
135201909,1485005126,4
135201911,248631306,0
135201911,248631123,1
135201911,248631122,2
135201911,248631121,3
135201916,248631285,0
135201916,1485004833,1
135201916,1485004836,2
135201916,1485004841,3
135201916,1485004848,4
135201916,1485004850,5
135201916,1485004852,6
135201916,1485004853,7
135201916,1485004864,8
135201916,1485004868,9
135201916,1485004870,10
135201916,288732593,11
135201916,1485004880,12
135201916,1485004883,13
135201916,1485004886,14
135201916,1485004889,15
135201916,1485004892,16
135201916,1485004899,17
135201916,1485004902,18
135201916,1485004909,19
135201916,1485004910,20
135201916,1485004911,21
135201919,245939863,0
135201919,1485005140,1
135201919,245939864,2
135201919,1485005129,3
135201919,1485005117,4
135201919,1485005099,5
135201919,1485005074,6
135201919,1485005060,7
135201921,1485004807,0
135201921,1485004815,1
135201921,1485004817,2
135201921,1485004824,3
135201921,1485004825,4
135201922,1485005024,0
135201922,1485005026,1
135201922,1485005033,2
135201922,1485005036,3
135201922,1485005039,4
135201924,248631304,0
135201924,1485004980,1
135201924,4561555755,2
135201924,1485004953,3
135201924,1485004938,4
135201924,248631302,5
135201925,1485004934,0
135201925,4651281284,1
135201925,1485004933,2
135201925,1485004936,3
135201925,1485004950,4
135201925,1485004962,5
135201925,1746765322,6
135201925,1485004992,7
135201927,1485005169,0
135201927,1485005158,1
135201927,2471280930,2
135201927,1485005142,3
135201927,4618158360,4
135201927,1485005133,5
135201927,1485005128,6
135201929,21138974,0
135201929,4424004206,1
135201929,21138309,2
135201929,245939859,3
135201929,245939860,4
135201929,245939861,5
135201932,1485005118,0
135201932,1485005126,1
135201932,1485005135,2
135201932,1485005141,3
135201932,1485005156,4
135201932,2387397887,5
135201932,1485005162,6
135201932,1485005167,7
135201932,4424002883,8
135201932,1485005169,9
135201934,1485004786,0
135201934,1485004803,1
135201934,2268209543,2
135201934,1485004807,3
135201934,1485004810,4
135201934,1485004813,5
135201934,1485004823,6
135201934,1485004827,7
135201934,1485004849,8
135201937,1485005118,0
135201937,1485005120,1
135201937,4618158359,2
135201937,1485005116,3
135201937,1485005106,4
135201937,2387397795,5
135201937,4618158358,6
135201937,1485005103,7
135201937,1485005100,8
135201937,1485005096,9
135201937,21139180,10
135201939,21138837,0
135201939,1485005084,1
135201939,1485005078,2
135201939,1485005086,3
135201939,1485005089,4
135201939,1485005094,5
135201939,1485005102,6
135201939,1485005112,7
135201939,1485005118,8
135201943,1485004844,0
135201943,1485004830,1
135201943,1485004828,2
135201943,1485004816,3
135201943,1485004812,4
135201943,1485004809,5
135201943,1485004815,6
135201943,1485004826,7
135201943,1485004831,8
135201949,1485005160,0
135201949,1485005164,1
135201949,1485005157,2
135201949,1485005148,3
135201949,1485005160,4
135201951,1485004907,0
135201951,1633745955,1
135201951,1485004908,2
135201951,1485004906,3
135201951,1633746127,4
135201951,1485004905,5
135201951,1485004907,6
135220978,349257852,0
135220978,2079102843,1
135220978,1485191218,2
135220981,1485190800,0
135220981,1485190728,1
135220981,2264071777,2
135220981,1485191114,3
135220981,2264071776,4
135220981,1485191026,5
135220981,1485191221,6
135220981,1485191220,7
135220981,1485191228,8
135220981,1485190836,9
135220984,355914482,0
135220984,1485191128,1
135220984,1485190800,2
135220984,1485191146,3
135220984,1485191054,4
135220984,1485190985,5
135220984,1485191070,6
135220984,1485191066,7
135220984,1485191044,8
135220984,355914429,9
135220986,1485190785,0
135220986,1485191042,1
135220986,1485190846,2
135220986,1485190858,3
135220986,1485191209,4
135220986,2393489349,5
135220986,1485191197,6
135220986,2264092100,7
135220986,1485190954,8
135220986,1485190946,9
135220986,1485191144,10
135220988,1485190851,0
135220988,1485190805,1
135220992,1484000733,0
135220992,1484000578,1
135220992,1484000635,2
135220992,1484000797,3
135220992,1484000557,4
135220992,1485191024,5
135220992,1485191015,6
135220992,1485190802,7
135220992,1485190952,8
135220992,1485191183,9
135220992,1485191153,10
135220992,1485191049,11
135220992,1485191107,12
135220992,1485190999,13
135220992,1485191181,14
135220992,1485191020,15
135220992,2264071611,16
135220992,1484000596,17
135220992,2264071615,18
135220992,355914746,19
135220992,2264071618,20
135220992,2264071619,21
135220992,1484000606,22
135220992,355914745,23
135220992,2264071620,24
135220992,355914744,25
135220992,1484000752,26
135220992,1484000654,27
135220992,355914722,28
135220997,1485191144,0
135220997,634048953,1
135220998,634049071,0
135220998,2264056952,1
135220998,634049075,2
135221001,349257410,0
135221001,1485191206,1
135221001,1485191208,2
135221001,1485191032,3
135221001,355914360,4
135221003,355914717,0
135221003,355914718,1
135221003,355914719,2
135221003,2264071609,3
135221003,355914720,4
135221003,355914744,5
135221005,355914708,0
135221005,355914709,1
135221005,2264071613,2
135221007,349256689,0
135221007,1485190772,1
135221007,1485191092,2
135221007,1485190822,3
135221007,1485190859,4
135221007,1485190896,5
135221007,349256934,6
135221007,1485190968,7
135221007,1485190996,8
135221007,1485190892,9
135221007,2264056995,10
135221007,1485191004,11
135221007,2264056997,12
135221007,1485191226,13
135221007,2264056998,14
135221007,1485191149,15
135221007,1485191014,16
135221011,1485191000,0
135221011,1485191013,1
135221011,634048937,2
135221012,349256691,0
135221012,1485191027,1
135221012,1485190743,2
135221012,1485191059,3
135221012,1485191143,4
135221012,1485191071,5
135221012,1485190908,6
135221012,1485191086,7
135221012,1485190907,8
135221015,355914717,0
135221015,1485190904,1
135221015,1485190958,2
135221015,1485190839,3
135221015,1485191031,4
135221015,1485190942,5
135221015,1485191028,6
135221015,1485190813,7
135221015,1485190848,8
135221015,1485191081,9
135221015,1485191178,10
135221015,1485191126,11
135221015,1485191189,12
135221015,1485190924,13
135221015,1485190873,14
135221015,1485191212,15
135221018,1485190816,0
135221018,2393489373,1
135221018,2264056990,2
135221018,1485190863,3
135221018,2264056992,4
135221018,1485191121,5
135221018,2264092171,6
135221018,1485191082,7
135221018,2264056994,8
135221018,1485191102,9
135221018,1485191118,10
135221018,1485191154,11
135221018,1485191158,12
135221018,1485190801,13
135221018,1485191213,14
135221018,1485190988,15
135221018,1485191087,16
135221018,1485190880,17
135221018,1485191173,18
135221018,1485191169,19
135221018,1485190938,20
135221018,1485191019,21
135221018,1485191018,22
135221018,1485191219,23
135221022,1485191191,0
135221022,1485191195,1
135221022,1485190807,2
135221022,269372029,3
135221023,1485191041,0
135221023,1485191112,1
135221023,1485190984,2
135221023,1485191227,3
135221023,1485190872,4
135221023,1485191193,5
135221023,2264092032,6
135221023,1485191043,7
135221023,1485190865,8
135221023,1485191091,9
135221023,1485191037,10
135221023,1485190912,11
135221023,1485191053,12
135221023,1485190956,13
135221023,1485191211,14
135221023,1485190905,15
135221023,1485191051,16
135221023,1485190900,17
135221023,1484000772,18
135221023,1484000672,19
135221023,1484000602,20
135221023,1484000593,21
135221023,1484000660,22
135221023,1484000580,23
135221023,2393590821,24
135221023,1484000595,25
135221023,1484000725,26
135221023,355914718,27
135221026,1485190792,0
135221026,1485190938,1
135221027,349257441,0
135221027,1485191137,1
135221027,1485190771,2
135221027,1485191052,3
135221027,1485191048,4
135221027,1485191058,5
135221027,1485190864,6
135221027,1485190986,7
135221027,355914370,8
135221031,349256832,0
135221031,1485191057,1
135221031,1485191177,2
135221031,1485191151,3
135221031,1485191133,4
135221031,1485190934,5
135221031,1485190940,6
135221031,1485190868,7
135221031,1485191203,8
135221031,1485191122,9
135221031,2264056974,10
135221031,1485191131,11
135221031,1485191010,12
135221031,1485191007,13
135221031,2264056965,14
135221031,1485191073,15
135221031,1485191063,16
135221031,1485190841,17
135221031,1485191163,18
135221031,1485191176,19
135221031,1485191136,20
135221031,1485191138,21
135221031,1485191175,22
135221031,1485191179,23
135221031,1485191174,24
135221031,1485191021,25
135221031,1485190998,26
135221031,1485190768,27
135221031,1485190860,28
135221031,355914398,29
135221034,1484000665,0
135221034,1485191084,1
135221034,1485190812,2
135221034,1485191047,3
135221034,1485190810,4
135221036,1485190988,0
135221036,1485191088,1
135221036,1485191187,2
135221036,1485191056,3
135221036,1485191224,4
135221036,1485191159,5
135221036,1485190790,6
135221036,1485190798,7
135221036,1485191194,8
135221036,1485191025,9
135221036,1485191196,10
135221036,1485191161,11
135221036,1485190995,12
135221036,1485190835,13
135221036,1485191097,14
135221039,1484000660,0
135221039,1485190769,1
135221039,1485190852,2
135221039,1485191105,3
135221039,1485191077,4
135221039,1485191076,5
135221039,1485190936,6
135221039,1485190866,7
135221039,1485191178,8
135221039,1485190869,9
135221039,1485190817,10
135221039,1485190756,11
135221039,1485190922,12
135221039,355914833,13
135221042,355914748,0
135221042,2264071612,1
135221042,2264071610,2
135221042,355914711,3
135221042,2264071601,4
135221042,355914712,5
135221042,2264071600,6
135221042,355914713,7
135221042,355914714,8
135221042,355914715,9
135221042,355914716,10
135221042,355914717,11
135221044,1484000774,0
135221044,1485190882,1
135221044,1485191144,2
135221044,1485190945,3
135221044,1485190828,4
135221044,2264092115,5
135221044,1485190964,6
135221046,1485190735,0
135221046,1485190842,1
135221046,1485190788,2
135221046,1485190818,3
135221046,1485191110,4
135221046,1485191093,5
135221046,1485190783,6
135221046,1485191130,7
135221046,1485191097,8
135221046,1485190738,9
135221046,1485190840,10
135221046,3566021367,11
135221051,1485191060,0
135221051,1485190745,1
135221051,1485190757,2
135221051,1485190759,3
135221051,1485190966,4
135221051,1485190753,5
135221051,1485191065,6
135221051,1484000551,7
135221052,349257429,0
135221052,1485191202,1
135221052,1485191201,2
135221052,1485190877,3
135221052,1485191069,4
135221052,1485190876,5
135221052,355914365,6
135221055,1485190892,0
135221055,1485191079,1
135221055,1485190847,2
135221055,1485191064,3
135221055,1485190845,4
135221055,1485191150,5
135221055,2264056980,6
135221055,1485191103,7
135221055,1485190742,8
135221055,1485190725,9
135221055,2393590853,10
135221055,1485191146,11
135221057,1485191104,0
135221057,1485190910,1
135221057,1485190806,2
135221057,1485190997,3
135221057,1485191107,4
135221059,634049075,0
135221059,1485190923,1
135221059,1485190827,2
135221059,1485190776,3
135221059,2264092123,4
135221059,2264092122,5
135221059,634048962,6
135221061,1485191067,0
135221061,2271676546,1
135221061,1485190805,2
135221061,349252951,3
135221063,1485190818,0
135221063,1485190778,1
135221063,1485190927,2
135221063,1485190884,3
135221063,1485190824,4
135221063,1485191001,5
135221063,1485191173,6
135221067,1485190832,0
135221067,1485191033,1
135221067,634048941,2
135221067,1485191182,3
135221068,269372069,0
135221068,1485190914,1
135221068,1485190987,2
135221068,1485190784,3
135221068,1485190890,4
135221068,1485190804,5
135221071,1485190832,0
135221071,1485190944,1
135221075,1485190776,0
135221075,1485190808,1
135221075,1485190785,2
135221075,1485191172,3
135221075,1485191168,4
135221075,1485191012,5
135221075,1485190744,6
135221075,1485191117,7
135221075,1485191078,8
135221075,1485190928,9
135221075,1485190888,10
135221075,2393590843,11
135221077,1485191129,0
135221077,1485191034,1
135221077,1485190861,2
135221077,1483372378,3
135221081,355914829,0
135221081,1485190967,1
135221081,1485190833,2
135221081,1485191113,3
135221081,1485190965,4
135221081,1485190849,5
135221081,1485191162,6
135221081,1485190857,7
135221081,1485191205,8
135221081,1485190774,9
135221082,1484000546,0
135221082,1485191170,1
135221084,1485190942,0
135221084,1485191106,1
135221084,1485191109,2
135221084,1485190823,3
135221084,1485191188,4
135221084,1485191186,5
135221084,1485191038,6
135221084,1485191023,7
135221084,1485191022,8
135221084,1485191050,9
135221084,355914830,10
135221086,1485191008,0
135221086,1485190803,1
135221086,1485191084,2
135221088,355914370,0
135221088,349257667,1
135221088,2264056948,2
135221088,349257669,3
135221088,2264056953,4
135221088,349257672,5
135221090,1483372455,0
135221090,1485191115,1
135221090,349257738,2
135221090,1485190838,3
135221090,1485190771,4
135221090,349257661,5
135221091,1485191184,0
135221091,1485190829,1
135221091,1485191185,2
135221091,1485190965,3
135221095,1485190826,0
135221095,1485191125,1
135221095,1485191108,2
135221095,1485191074,3
135221095,1485191068,4
135221095,1485190804,5
135221097,1485190735,0
135221097,1485191080,1
135221097,1485190884,2
135221097,1485191145,3
135221097,1485190792,4
135221097,1485191094,5
135221097,1485191152,6
135221097,1485190982,7
135221097,1485190786,8
135221099,1485190898,0
135221099,2079102844,1
135221099,1485191139,2
135221099,1485190755,3
135221099,1485190770,4
135221099,1485191217,5
135221099,1485191085,6
135221099,1485190850,7
135221099,1485190832,8
135221101,1485191003,0
135221101,1485190948,1
135221101,1485191090,2
135221101,1485191089,3
135221101,1485190854,4
135221101,634049075,5
135221102,2264092126,0
135221102,1485191098,1
135221102,1485191148,2
135221102,2264092127,3
135221102,1485191132,4
135221102,1485191075,5
135221102,1485190804,6
135221106,349257851,0
135221106,1485190950,1
135221106,1485190856,2
135221106,1485190855,3
135221108,634048949,0
135221108,1485191085,1
135221110,634048953,0
135221110,2079102844,1
135221110,2079102843,2
135221110,349257851,3
139089778,251150833,0
139089778,1524555814,1
139089778,1524555770,2
139089778,2396941663,3
139320358,1882290320,0
139320358,1661500705,1
139320358,1661500927,2
139320358,1661501064,3
139320358,1661501200,4
139320358,2261265075,5
139320358,1661501162,6
139320358,1661500765,7
139320358,1661500225,8
139320358,1527529937,9
139320358,1527529435,10
139320358,1527529521,11
139320358,1527529748,12
139320358,1527529195,13
139320358,1527529549,14
139320358,1527529500,15
139320358,1527529538,16
139320358,1527529476,17
139320358,2261265041,18
139320358,1527529342,19
139320358,1527529838,20
139320358,1527530079,21
139320358,1527529397,22
139320358,1527529858,23
139320358,1527530455,24
139320358,1527530055,25
139320358,1527530432,26
139320358,2261265031,27
139320358,2261265034,28
139320358,2261265043,29
139320358,1527529375,30
139320358,1527529684,31
139320358,1527529636,32
139320358,1527529460,33
139320358,1527530202,34
139320358,1527530160,35
139320358,1527529226,36
139320358,1527529236,37
139320358,1527529175,38
139320358,2261265039,39
139320358,1527530339,40
139320358,1527529231,41
139320358,1527529172,42
139320358,1527529878,43
139320358,1527530527,44
139320358,2385208072,45
139320358,2261265068,46
139320358,2261265076,47
139320359,1527529894,0
139320359,1527530112,1
139320359,1527529782,2
139320359,1527530060,3
139320360,1527529836,0
139320360,1527529716,1
139320360,1527530620,2
139320360,1527530532,3
139320360,2261264925,4
139320360,1527529653,5
139320360,1527530194,6
139320360,1527530410,7
139320360,1527529720,8
139320360,1527529289,9
139320360,1527529999,10
139320360,1527529329,11
139320360,1527529294,12
139320360,1527529256,13
139320360,1527529288,14
139320360,2261264990,15
139320360,2261264992,16
139320362,1527529720,0
139320362,1527530460,1
139320362,1527530033,2
139320362,1527529237,3
139320362,1527529348,4
139320362,2261264988,5
139320362,1527529866,6
139320363,1527529329,0
139320363,1527529766,1
139320363,1527530510,2
139320363,1527529742,3
139320363,1527529800,4
139320363,1527530040,5
139320363,1527529190,6
139320363,1527529404,7
139320363,1527529370,8
139320363,1527530023,9
139320363,1527529837,10
139320363,2385492165,11
139320363,2385492164,12
139320363,2385492163,13
139320363,1527529839,14
139320363,2385492162,15
139320363,1527529663,16
139320363,1527530238,17
139320363,1527529483,18
139320363,1527529581,19
139320363,1527530109,20
139320363,1527530342,21
139320363,1527529956,22
139320363,1527529889,23
139320363,2261264977,24
139320363,1661497549,25
